blackpig-7.0-section1-flap-10
   1.00000	   0.01406
   0.99780	   0.01486
   0.99501	   0.01466
   0.99228	   0.01359
   0.98925	   0.01253
   0.98562	   0.01254
   0.98123	   0.01352
   0.97598	   0.01421
   0.96992	   0.01373
   0.96318	   0.01291
   0.95587	   0.01268
   0.94805	   0.01270
   0.93982	   0.01248
   0.93170	   0.01199
   0.92429	   0.01160
   0.91737	   0.01185
   0.91020	   0.01286
   0.90227	   0.01421
   0.89397	   0.01549
   0.88564	   0.01672
   0.87731	   0.01794
   0.86896	   0.01918
   0.86065	   0.02042
   0.85236	   0.02170
   0.84407	   0.02298
   0.83580	   0.02425
   0.82761	   0.02555
   0.81945	   0.02693
   0.81126	   0.02830
   0.80299	   0.02960
   0.79469	   0.03087
   0.78643	   0.03213
   0.77821	   0.03346
   0.76997	   0.03485
   0.76166	   0.03625
   0.75334	   0.03763
   0.74508	   0.03899
   0.73690	   0.04038
   0.72877	   0.04186
   0.72061	   0.04335
   0.71237	   0.04478
   0.70410	   0.04615
   0.69589	   0.04751
   0.68779	   0.04895
   0.67973	   0.05045
   0.67166	   0.05186
   0.66358	   0.05321
   0.65551	   0.05465
   0.64744	   0.05615
   0.63933	   0.05755
   0.63120	   0.05893
   0.62305	   0.06039
   0.61485	   0.06189
   0.60662	   0.06334
   0.59835	   0.06474
   0.59007	   0.06612
   0.58178	   0.06750
   0.57350	   0.06889
   0.56523	   0.07025
   0.55695	   0.07157
   0.54866	   0.07286
   0.54035	   0.07413
   0.53205	   0.07541
   0.52378	   0.07666
   0.51551	   0.07786
   0.50721	   0.07901
   0.49891	   0.08011
   0.49063	   0.08114
   0.48232	   0.08210
   0.47396	   0.08304
   0.46556	   0.08396
   0.45719	   0.08487
   0.44885	   0.08575
   0.44055	   0.08656
   0.43224	   0.08730
   0.42391	   0.08798
   0.41557	   0.08859
   0.40721	   0.08915
   0.39884	   0.08966
   0.39046	   0.09012
   0.38207	   0.09055
   0.37370	   0.09094
   0.36535	   0.09127
   0.35700	   0.09154
   0.34865	   0.09173
   0.34032	   0.09185
   0.33202	   0.09188
   0.32370	   0.09181
   0.31537	   0.09166
   0.30704	   0.09142
   0.29871	   0.09110
   0.29038	   0.09071
   0.28204	   0.09024
   0.27369	   0.08971
   0.26536	   0.08911
   0.25705	   0.08844
   0.24877	   0.08768
   0.24051	   0.08683
   0.23229	   0.08587
   0.22409	   0.08479
   0.21587	   0.08359
   0.20763	   0.08230
   0.19940	   0.08094
   0.19118	   0.07950
   0.18301	   0.07797
   0.17496	   0.07634
