%029black-s00
   1.00000	   0.00000
   0.99696	   0.00061
   0.98975	   0.00179
   0.98222	   0.00337
   0.97451	   0.00484
   0.96673	   0.00621
   0.95894	   0.00769
   0.95114	   0.00922
   0.94335	   0.01080
   0.93558	   0.01248
   0.92780	   0.01414
   0.92002	   0.01579
   0.91225	   0.01752
   0.90449	   0.01924
   0.89670	   0.02087
   0.88892	   0.02251
   0.88113	   0.02415
   0.87334	   0.02576
   0.86553	   0.02725
   0.85772	   0.02874
   0.84990	   0.03023
   0.84209	   0.03173
   0.83426	   0.03312
   0.82642	   0.03448
   0.81859	   0.03590
   0.81075	   0.03724
   0.80291	   0.03854
   0.79506	   0.03984
   0.78720	   0.04105
   0.77932	   0.04217
   0.77144	   0.04324
   0.76355	   0.04427
   0.75565	   0.04521
   0.74774	   0.04607
   0.73983	   0.04689
   0.73191	   0.04766
   0.72399	   0.04837
   0.71606	   0.04903
   0.70813	   0.04965
   0.70020	   0.05023
   0.69226	   0.05077
   0.68432	   0.05128
   0.67638	   0.05174
   0.66843	   0.05218
   0.66049	   0.05258
   0.65254	   0.05295
   0.64459	   0.05329
   0.63664	   0.05360
   0.62869	   0.05388
   0.62074	   0.05412
   0.61279	   0.05433
   0.60483	   0.05451
   0.59688	   0.05465
   0.58893	   0.05476
   0.58097	   0.05484
   0.57301	   0.05489
   0.56506	   0.05491
   0.55710	   0.05491
   0.54915	   0.05488
   0.54119	   0.05484
   0.53323	   0.05478
   0.52528	   0.05470
   0.51732	   0.05462
   0.50937	   0.05453
   0.50141	   0.05442
   0.49346	   0.05430
   0.48550	   0.05417
   0.47755	   0.05402
   0.46959	   0.05385
   0.46164	   0.05366
   0.45369	   0.05345
   0.44573	   0.05322
   0.43778	   0.05296
   0.42983	   0.05269
   0.42188	   0.05238
   0.41393	   0.05206
   0.40598	   0.05171
   0.39804	   0.05133
   0.39009	   0.05093
   0.38215	   0.05051
   0.37420	   0.05006
   0.36626	   0.04959
   0.35832	   0.04909
   0.35038	   0.04857
   0.34244	   0.04803
   0.33451	   0.04747
   0.32657	   0.04689
   0.31864	   0.04629
   0.31071	   0.04568
   0.30278	   0.04507
   0.29484	   0.04445
   0.28691	   0.04382
   0.27898	   0.04318
   0.27105	   0.04252
   0.26313	   0.04186
   0.25520	   0.04120
   0.24727	   0.04052
   0.23935	   0.03978
   0.23143	   0.03916
   0.22349	   0.03872
   0.21558	   0.03799
   0.20766	   0.03724
   0.19974	   0.03646
   0.19183	   0.03567
   0.18392	   0.03483
   0.17601	   0.03395
   0.16810	   0.03307
   0.16020	   0.03217
   0.15231	   0.03118
   0.14442	   0.03019
   0.13653	   0.02914
   0.12865	   0.02806
   0.12079	   0.02690
   0.11293	   0.02570
   0.10508	   0.02440
   0.09724	   0.02308
   0.08941	   0.02168
   0.08160	   0.02024
   0.07380	   0.01868
   0.06600	   0.01711
   0.05824	   0.01545
   0.05048	   0.01373
   0.04277	   0.01181
   0.03504	   0.01002
   0.02737	   0.00796
   0.01972	   0.00589
   0.01211	   0.00380
   0.00557	   0.00185
   0.00237	   0.00097
   0.00055	   0.00034
   0	  0
   0.00113	  -0.00002
   0.00306	  -0.00074
   0.00745	  -0.00195
   0.01472	  -0.00374
   0.02244	  -0.00552
   0.03020	  -0.00723
   0.03796	  -0.00890
   0.04577	  -0.01037
   0.05358	  -0.01185
   0.06142	  -0.01316
   0.06927	  -0.01446
   0.07714	  -0.01560
   0.08502	  -0.01673
   0.09290	  -0.01774
   0.10080	  -0.01866
   0.10871	  -0.01954
   0.11662	  -0.02037
   0.12454	  -0.02109
   0.13247	  -0.02176
   0.14040	  -0.02241
   0.14833	  -0.02300
   0.15627	  -0.02352
   0.16421	  -0.02401
   0.17215	  -0.02447
   0.18010	  -0.02488
   0.18804	  -0.02528
   0.19599	  -0.02566
   0.20394	  -0.02601
   0.21189	  -0.02634
   0.21984	  -0.02666
   0.22779	  -0.02696
   0.23574	  -0.02726
   0.24369	  -0.02756
   0.25164	  -0.02785
   0.25959	  -0.02814
   0.26754	  -0.02844
   0.27549	  -0.02874
   0.28344	  -0.02904
   0.29139	  -0.02934
   0.29934	  -0.02965
   0.30729	  -0.02995
   0.31524	  -0.03026
   0.32319	  -0.03057
   0.33114	  -0.03088
   0.33909	  -0.03119
   0.34704	  -0.03149
   0.35500	  -0.03179
   0.36295	  -0.03207
   0.37090	  -0.03235
   0.37885	  -0.03261
   0.38680	  -0.03285
   0.39475	  -0.03308
   0.40271	  -0.03329
   0.41066	  -0.03348
   0.41861	  -0.03366
   0.42657	  -0.03383
   0.43452	  -0.03398
   0.44248	  -0.03413
   0.45043	  -0.03425
   0.45839	  -0.03438
   0.46634	  -0.03449
   0.47430	  -0.03460
   0.48225	  -0.03470
   0.49021	  -0.03479
   0.49817	  -0.03488
   0.50612	  -0.03494
   0.51408	  -0.03500
   0.52203	  -0.03504
   0.52999	  -0.03505
   0.53794	  -0.03505
   0.54590	  -0.03503
   0.55386	  -0.03499
   0.56181	  -0.03493
   0.56977	  -0.03486
   0.57772	  -0.03477
   0.58568	  -0.03467
   0.59364	  -0.03456
   0.60159	  -0.03444
   0.60955	  -0.03431
   0.61750	  -0.03417
   0.62545	  -0.03401
   0.63341	  -0.03383
   0.64136	  -0.03362
   0.64931	  -0.03339
   0.65727	  -0.03315
   0.66522	  -0.03288
   0.67317	  -0.03259
   0.68112	  -0.03228
   0.68907	  -0.03194
   0.69701	  -0.03157
   0.70496	  -0.03118
   0.71290	  -0.03076
   0.72085	  -0.03030
   0.72879	  -0.02980
   0.73672	  -0.02927
   0.74466	  -0.02869
   0.75259	  -0.02807
   0.76051	  -0.02739
   0.76843	  -0.02663
   0.77635	  -0.02583
   0.78426	  -0.02499
   0.79216	  -0.02410
   0.80006	  -0.02317
   0.80796	  -0.02224
   0.81587	  -0.02131
   0.82377	  -0.02038
   0.83167	  -0.01949
   0.83957	  -0.01856
   0.84747	  -0.01767
   0.85537	  -0.01674
   0.86327	  -0.01581
   0.87117	  -0.01488
   0.87907	  -0.01396
   0.88698	  -0.01305
   0.89488	  -0.01212
   0.90278	  -0.01120
   0.91068	  -0.01030
   0.91858	  -0.00937
   0.92648	  -0.00844
   0.93438	  -0.00751
   0.94228	  -0.00661
   0.95018	  -0.00569
   0.95809	  -0.00476
   0.96599	  -0.00383
   0.97389	  -0.00290
   0.98179	  -0.00201
   0.98964	  -0.00109
   0.99693	  -0.00010
   1.00000	   0.00000
