blackpig-7.0-section3-flap+3
   1.00000	  -0.01045
   0.99717	  -0.00885
   0.99333	  -0.00774
   0.98942	  -0.00749
   0.98529	  -0.00779
   0.98091	  -0.00840
   0.97630	  -0.00900
   0.97162	  -0.00933
   0.96675	  -0.00923
   0.96138	  -0.00867
   0.95519	  -0.00767
   0.94783	  -0.00631
   0.93930	  -0.00479
   0.93012	  -0.00323
   0.92076	  -0.00162
   0.91131	   0.00017
   0.90159	   0.00213
   0.89153	   0.00410
   0.88129	   0.00605
   0.87097	   0.00809
   0.86051	   0.01022
   0.84993	   0.01233
   0.83928	   0.01440
   0.82863	   0.01651
   0.81814	   0.01866
   0.80842	   0.02070
   0.79958	   0.02237
   0.79088	   0.02367
   0.78163	   0.02491
   0.77158	   0.02639
   0.76088	   0.02806
   0.74971	   0.02978
   0.73834	   0.03152
   0.72700	   0.03330
   0.71571	   0.03512
   0.70438	   0.03701
   0.69303	   0.03896
   0.68180	   0.04093
   0.67066	   0.04296
   0.65957	   0.04506
   0.64862	   0.04721
   0.63783	   0.04943
   0.62692	   0.05180
   0.61592	   0.05423
   0.60515	   0.05658
   0.59472	   0.05881
   0.58470	   0.06102
   0.57512	   0.06315
   0.56583	   0.06506
   0.55666	   0.06690
   0.54768	   0.06885
   0.53875	   0.07071
   0.52948	   0.07241
   0.51960	   0.07419
   0.50926	   0.07613
   0.49860	   0.07807
   0.48765	   0.07997
   0.47643	   0.08185
   0.46507	   0.08372
   0.45381	   0.08553
   0.44270	   0.08724
   0.43159	   0.08885
   0.42036	   0.09040
   0.40906	   0.09191
   0.39784	   0.09333
   0.38681	   0.09466
   0.37584	   0.09588
   0.36474	   0.09702
   0.35375	   0.09809
   0.34331	   0.09901
   0.33326	   0.09971
   0.32321	   0.10022
   0.31330	   0.10058
   0.30389	   0.10095
   0.29490	   0.10148
   0.28605	   0.10213
   0.27752	   0.10265
   0.26957	   0.10285
   0.26189	   0.10265
   0.25379	   0.10210
   0.24481	   0.10147
   0.23509	   0.10094
   0.22534	   0.10051
   0.21604	   0.10003
   0.20687	   0.09929
   0.19722	   0.09824
   0.18710	   0.09701
   0.17723	   0.09568
   0.16775	   0.09419
   0.15835	   0.09248
   0.14869	   0.09049
   0.13877	   0.08833
   0.12938	   0.08623
   0.12062	   0.08399
   0.11193	   0.08148
   0.10305	   0.07869
   0.09452	   0.07590
   0.08693	   0.07322
   0.07985	   0.07039
   0.07314	   0.06762
   0.06729	   0.06507
   0.06210	   0.06250
   0.05734	   0.06004
   0.05308	   0.05790
   0.04940	   0.05612
   0.04628	   0.05450
   0.04361	   0.05282
   0.04119	   0.05116
   0.03894	   0.04965
   0.03687	   0.04828
   0.03499	   0.04699
   0.03324	   0.04584
   0.03161	   0.04482
   0.03017	   0.04377
   0.02893	   0.04261
   0.02769	   0.04155
   0.02631	   0.04072
   0.02494	   0.03989
   0.02369	   0.03884
   0.02250	   0.03763
   0.02128	   0.03640
   0.02004	   0.03517
   0.01881	   0.03394
   0.01759	   0.03272
   0.01639	   0.03153
   0.01524	   0.03036
   0.01415	   0.02923
   0.01306	   0.02818
   0.01198	   0.02722
   0.01104	   0.02621
   0.01029	   0.02508
   0.00966	   0.02389
   0.00905	   0.02274
   0.00826	   0.02176
   0.00730	   0.02093
   0.00637	   0.02003
   0.00561	   0.01894
   0.00498	   0.01771
   0.00440	   0.01642
   0.00377	   0.01509
   0.00310	   0.01373
   0.00248	   0.01228
   0.00197	   0.01072
   0.00151	   0.00907
   0.00107	   0.00736
   0.00067	   0.00560
   0.00033	   0.00379
   0.00010	   0.00194
   0.00000	   0.00007
   0.00007	  -0.00179
   0.00030	  -0.00361
   0.00070	  -0.00537
   0.00130	  -0.00703
   0.00207	  -0.00861
   0.00281	  -0.01023
   0.00351	  -0.01186
   0.00443	  -0.01337
   0.00568	  -0.01478
   0.00710	  -0.01618
   0.00857	  -0.01764
   0.01003	  -0.01918
   0.01160	  -0.02070
   0.01340	  -0.02207
   0.01545	  -0.02328
   0.01774	  -0.02439
   0.02020	  -0.02559
   0.02281	  -0.02692
   0.02573	  -0.02818
   0.02917	  -0.02932
   0.03327	  -0.03052
   0.03803	  -0.03182
   0.04353	  -0.03315
   0.04999	  -0.03455
   0.05736	  -0.03600
   0.06541	  -0.03741
   0.07408	  -0.03871
   0.08341	  -0.03992
   0.09333	  -0.04102
   0.10375	  -0.04205
   0.11450	  -0.04301
   0.12527	  -0.04388
   0.13590	  -0.04462
   0.14658	  -0.04521
   0.15759	  -0.04569
   0.16891	  -0.04610
   0.18034	  -0.04646
   0.19186	  -0.04677
   0.20348	  -0.04703
   0.21520	  -0.04727
   0.22697	  -0.04748
   0.23876	  -0.04766
   0.25055	  -0.04782
   0.26235	  -0.04796
   0.27417	  -0.04807
   0.28602	  -0.04816
   0.29789	  -0.04824
   0.30977	  -0.04830
   0.32167	  -0.04834
   0.33359	  -0.04837
   0.34554	  -0.04839
   0.35751	  -0.04840
   0.36948	  -0.04841
   0.38143	  -0.04841
   0.39338	  -0.04841
   0.40533	  -0.04839
   0.41729	  -0.04837
   0.42922	  -0.04834
   0.44113	  -0.04830
   0.45302	  -0.04824
   0.46488	  -0.04817
   0.47673	  -0.04808
   0.48857	  -0.04797
   0.50040	  -0.04784
   0.51221	  -0.04768
   0.52398	  -0.04751
   0.53572	  -0.04730
   0.54747	  -0.04706
   0.55921	  -0.04680
   0.57092	  -0.04650
   0.58257	  -0.04617
   0.59418	  -0.04580
   0.60575	  -0.04539
   0.61728	  -0.04493
   0.62877	  -0.04442
   0.64021	  -0.04385
   0.65158	  -0.04323
   0.66285	  -0.04254
   0.67408	  -0.04176
   0.68544	  -0.04089
   0.69695	  -0.03995
   0.70855	  -0.03896
   0.72020	  -0.03794
   0.73189	  -0.03688
   0.74347	  -0.03582
   0.75485	  -0.03472
   0.76619	  -0.03354
   0.77759	  -0.03232
   0.78878	  -0.03112
   0.79951	  -0.03006
   0.80987	  -0.02921
   0.82033	  -0.02857
   0.83140	  -0.02803
   0.84295	  -0.02750
   0.85453	  -0.02698
   0.86607	  -0.02648
   0.87752	  -0.02598
   0.88868	  -0.02545
   0.89939	  -0.02484
   0.90964	  -0.02411
   0.91960	  -0.02320
   0.92951	  -0.02209
   0.93951	  -0.02079
   0.94950	  -0.01935
   0.95911	  -0.01786
   0.96802	  -0.01633
   0.97613	  -0.01480
   0.98351	  -0.01351
   0.99021	  -0.01243
   0.99627	  -0.01130
   1.00000	  -0.01045
