-1.8212E-01,2.1579E-02,1.6975E-01,4.4217E-03,8.8155E-04,-1.1400E-02,-4.7059E+00,-2.0003E+01
1.9600E-02,7.0031E-03,-2.8028E-02,4.0599E-03,-2.1135E-04,2.3930E-04,2.2958E-01,-2.0004E+01
2.0956E-01,1.4578E-02,-2.1071E-01,2.1668E-03,-1.5648E-03,1.2981E-02,5.1668E+00,-2.0005E+01
4.0433E-01,4.5190E-02,-3.9881E-01,-7.2127E-03,-7.4746E-03,2.1457E-02,1.0072E+01,-2.0008E+01
5.8044E-01,1.1957E-01,-5.8130E-01,-1.4758E-02,-9.5996E-03,2.3268E-02,1.4997E+01,-2.0005E+01
6.8552E-01,2.1290E-01,-7.0422E-01,-1.3760E-02,-5.1477E-03,1.4057E-02,1.9977E+01,-1.9998E+01
7.1422E-01,3.0575E-01,-7.7273E-01,6.4620E-03,5.6397E-03,9.3171E-03,2.4949E+01,-1.9997E+01
8.1998E-01,4.4281E-01,-9.5068E-01,2.0265E-02,8.8045E-03,1.4666E-02,2.9879E+01,-2.0005E+01
