-1.8461E-01,2.2304E-02,1.7172E-01,-4.0073E-03,-8.7193E-04,1.2343E-02,-4.7589E+00,2.0002E+01
1.5949E-02,6.5939E-03,-2.4888E-02,-3.1782E-03,7.8878E-04,6.6136E-04,1.7633E-01,2.0004E+01
2.0595E-01,1.3745E-02,-2.0747E-01,-1.7611E-03,1.7641E-03,-1.2296E-02,5.1170E+00,2.0005E+01
4.0225E-01,4.4733E-02,-3.9719E-01,6.8185E-03,7.1240E-03,-2.0593E-02,1.0042E+01,2.0008E+01
5.8533E-01,1.1880E-01,-5.8399E-01,1.6332E-02,1.0797E-02,-2.1175E-02,1.4970E+01,2.0006E+01
6.6971E-01,2.1201E-01,-6.9573E-01,9.0788E-03,2.8795E-03,-1.0100E-02,1.9942E+01,1.9998E+01
7.2481E-01,3.0903E-01,-7.8512E-01,-6.3559E-03,-5.4420E-03,-7.0400E-03,2.4908E+01,1.9998E+01
8.3202E-01,4.4863E-01,-9.6785E-01,-2.0650E-02,-8.4248E-03,-1.4063E-02,2.9825E+01,2.0006E+01
